2019-12-03 15:00:12+08,1002.4,1,1560,1765
2019-12-03 15:10:12+08,1002.24,1,1565,1770
2019-12-03 15:20:12+08,1002.3,0.5,1571,1776
2019-12-03 15:30:12+08,1002.47,1,1565,1770
2019-12-03 15:40:12+08,1002.22,1,1560,1765
2019-12-03 15:50:14+08,1001.91,0.5,1557,1762
2019-12-03 16:00:12+08,1002.54,1,1554,1759
2019-12-03 16:10:13+08,1002.5,0.5,1556,1761
2019-12-03 16:20:14+08,1002.5,1,1557,1762
2019-12-03 16:30:12+08,1002.47,0.5,1558,1763
2019-12-03 16:40:13+08,1002.71,0.5,1562,1767
2019-12-03 16:50:12+08,1002.72,0.5,1563,1768
2019-12-03 17:00:13+08,1002.99,0.5,1561,1766
2019-12-03 17:10:12+08,1003.21,0.5,1564,1769
2019-12-03 17:20:12+08,1003.2,0.5,1574,1779
2019-12-03 17:30:13+08,1003.16,0.5,1589,1794
2019-12-03 17:40:12+08,1003.41,0.5,1608,1813
2019-12-03 17:50:13+08,1003.62,0,1626,1831
2019-12-03 18:00:12+08,1003.61,0.5,1643,1848
2019-12-03 18:10:12+08,1003.85,0.5,1657,1862
2019-12-03 18:20:12+08,1003.89,0,1671,1876
2019-12-03 18:30:13+08,1004,0.5,1683,1888
2019-12-03 18:40:12+08,1004.18,0.5,1694,1899
2019-12-03 18:50:12+08,1004.65,0,1702,1907
2019-12-03 19:00:12+08,1004.81,0,1708,1913
2019-12-03 19:10:12+08,1005.02,0.5,1713,1918
2019-12-03 19:20:12+08,1005.43,0,1717,1922
2019-12-03 19:30:12+08,1005.34,0.5,1721,1926
2019-12-03 19:40:14+08,1005.58,0,1725,1930
2019-12-03 19:50:12+08,1005.67,0.5,1727,1932
2019-12-03 20:00:12+08,1005.63,0,1728,1933
2019-12-03 20:10:12+08,1005.74,0,1729,1934
2019-12-03 20:20:11+08,1005.66,0.5,1731,1936
2019-12-03 20:30:12+08,1005.7,0,1734,1939
2019-12-03 20:40:12+08,1005.44,0,1734,1939
2019-12-03 20:50:12+08,1005.3,0,1734,1939
2019-12-03 21:00:12+08,1005.45,0.5,1734,1939
2019-12-03 21:10:14+08,1005.52,0,1734,1939
2019-12-03 21:20:12+08,1005.47,0,1734,1939
2019-12-03 21:30:12+08,1005.56,0,1734,1939
2019-12-03 21:40:12+08,1005.62,0,1733,1938
2019-12-03 21:50:12+08,1005.78,0,1732,1937
2019-12-03 22:00:12+08,1005.98,0,1731,1936
2019-12-03 22:10:12+08,1005.78,0.5,1731,1936
2019-12-03 22:20:12+08,1005.79,0,1730,1935
2019-12-03 22:30:12+08,1005.75,0,1729,1934
2019-12-03 22:40:12+08,1005.95,0,1728,1933
2019-12-03 22:50:12+08,1006.17,0,1727,1932
2019-12-03 23:00:12+08,1006.02,0.5,1725,1930
2019-12-03 23:10:12+08,1005.89,0,1723,1928
2019-12-03 23:20:12+08,1005.83,0,1720,1925
2019-12-03 23:30:12+08,1005.86,0,1718,1923
2019-12-03 23:40:12+08,1005.85,0,1714,1919
2019-12-03 23:50:13+08,1005.84,0.5,1711,1916
2019-12-04 00:00:12+08,1005.83,0,1706,1911
2019-12-04 00:10:12+08,1006.06,0,1702,1907
2019-12-04 00:20:12+08,1006.02,0,1699,1904
2019-12-04 00:30:12+08,1005.99,0,1693,1898
2019-12-04 00:40:12+08,1005.96,0,1689,1894
2019-12-04 00:50:12+08,1006.09,0,1682,1887
2019-12-04 01:00:12+08,1006.26,0,1678,1883
2019-12-04 01:10:12+08,1006.21,0.5,1673,1878
2019-12-04 01:20:12+08,1006.08,0,1667,1872
2019-12-04 01:30:14+08,1006.28,0,1662,1867
2019-12-04 01:40:12+08,1006.31,0,1655,1860
2019-12-04 01:50:12+08,1006.3,0,1651,1856
2019-12-04 02:00:12+08,1006.35,0,1646,1851
2019-12-04 02:10:13+08,1006.17,0,1641,1846
2019-12-04 02:20:13+08,1006.27,0.5,1636,1841
2019-12-04 02:30:14+08,1006.17,0,1630,1835
2019-12-04 02:40:13+08,1006.33,0,1624,1829
2019-12-04 02:50:12+08,1006.08,0,1620,1825
2019-12-04 03:00:12+08,1005.93,0,1613,1818
2019-12-04 03:10:12+08,1005.93,0,1609,1814
2019-12-04 03:20:12+08,1005.93,0,1605,1810
2019-12-04 03:30:12+08,1006.06,0,1600,1805
2019-12-04 03:40:12+08,1006.17,0,1594,1799
2019-12-04 03:50:12+08,1006.42,0,1590,1795
2019-12-04 04:00:12+08,1006.53,0,1587,1792
2019-12-04 04:10:13+08,1006.82,0,1581,1786
